id,name,lat,lon,verdict,reason
overture:Garden Party:-22.90849:-43.37861,Garden Party,-22.908491134643555,-43.37860870361328,REJECT,business/event venue
overture:Gardênia Azul:-22.94447:-43.36118,Gardênia Azul,-22.94447326660156,-43.36118316650391,REJECT,bare neighborhood name
overture:Garganta do Grumari:-23.04844:-43.54990,Garganta do Grumari,-23.04844093322754,-43.549896240234375,KEEP,real natural gorge/valley feature near Grumari
overture:Gauguin:-22.98996:-43.35099,Gauguin,-22.989959716796875,-43.35099029541016,REJECT,likely street name (artist name)
overture:Gellegöç Tarihi Mekan:-22.92456:-43.23196,Gellegöç Tarihi Mekan,-22.924562454223636,-43.23196029663086,REJECT,Turkish Wikidata label artifact
overture:General José de San Martín:-22.97543:-43.19789,General José de San Martín,-22.97542953491211,-43.19789123535156,UNCERTAIN,could be street or monument/statue honoring San Martín
overture:Giardini Di Milano:-23.01114:-43.47327,Giardini Di Milano,-23.011137008666992,-43.47327423095703,REJECT,condo with Italian aspirational name
overture:Glaucia:-22.75711:-43.35485,Glaucia,-22.757110595703125,-43.35485076904297,REJECT,bare personal name
overture:Global Park:-22.96376:-43.40176,Global Park,-22.963756561279297,-43.40176010131836,REJECT,condo branding
overture:Gokano:-22.91425:-43.42099,Gokano,-22.91425323486328,-43.42098617553711,REJECT,likely business name
overture:Golden Garden:-22.94831:-43.18967,Golden Garden,-22.94830703735352,-43.18966674804688,REJECT,condo branding
overture:Gragoatá Bay:-22.90107:-43.13302,Gragoatá Bay,-22.901065826416016,-43.13302230834961,KEEP,real bay/beach area in Niterói
overture:Grand Araguaia:-22.93451:-43.33512,Grand Araguaia,-22.93450736999512,-43.33512115478516,REJECT,condo branding
overture:Grand Life Icaraí:-22.89676:-43.11200,Grand Life Icaraí,-22.896759033203125,-43.112003326416016,REJECT,condo branding
overture:Grand Reserva - Campo Grande:-22.88345:-43.60942,Grand Reserva - Campo Grande,-22.883453369140625,-43.60942077636719,REJECT,condo branding
overture:Grand Village Freguesia:-22.94483:-43.33506,Grand Village Freguesia,-22.94483184814453,-43.33506393432617,REJECT,condo branding (matches example)
overture:Grande Miquelon:-22.85801:-43.48740,Grande Miquelon,-22.85801315307617,-43.487396240234375,REJECT,foreign-sounding condo name
overture:Gravata:-22.86729:-43.37304,Gravata,-22.86728858947754,-43.373043060302734,REJECT,bare common word
overture:Green Life - Niterói - GF Consultoria:-22.88470:-43.11802,Green Life - Niterói - GF Consultoria,-22.88470268249512,-43.11801528930664,REJECT,real-estate consultancy business
overture:Green Ocean:-22.98488:-43.21848,Green Ocean,-22.98487663269043,-43.218482971191406,REJECT,condo branding
overture:Green Tijuca:-22.92601:-43.24156,Green Tijuca,-22.926013946533203,-43.24156188964844,REJECT,condo branding
overture:Gruta Karl Glasl:-22.96879:-43.22527,Gruta Karl Glasl,-22.968788146972656,-43.22527313232422,KEEP,real named grotto in Tijuca Forest
overture:HO 200:-22.96454:-43.19302,HO 200,-22.964540481567383,-43.19302368164063,REJECT,nonsensical code/address
overture:Hadock Lobo esquina com Matoso:-22.91561:-43.20840,Hadock Lobo esquina com Matoso,-22.91561317443848,-43.20839691162109,REJECT,street corner description
overture:Helô Mozak:-22.98236:-43.20657,Helô Mozak,-22.982357025146484,-43.206573486328125,REJECT,personal name
overture:Henri Matisse:-23.01851:-43.46314,Henri Matisse,-23.01850891113281,-43.46314239501953,REJECT,likely street name (artist name)
overture:Hilton Fly Rio:-22.99916:-43.26192,Hilton Fly Rio,-22.999156951904297,-43.26191711425781,REJECT,business (hotel/flight service)
overture:Hipermercado Extra Vila da Penha:-22.88418:-43.28102,Hipermercado Extra Vila da Penha,-22.884180068969727,-43.28102111816406,REJECT,supermarket business
overture:Home Rio:-22.98293:-43.21679,Home Rio,-22.982933044433597,-43.21678924560547,REJECT,business (likely real estate)
overture:Home Sweet Home:-22.93146:-43.63520,Home Sweet Home,-22.931459426879883,-43.635196685791016,REJECT,generic personal home nickname
overture:Hub Co-Living:-22.91266:-43.17767,Hub Co-Living,-22.91266250610352,-43.17766571044922,REJECT,co-living business
overture:Humaitá Garden Lagoinha:-22.81717:-43.61234,Humaitá Garden Lagoinha,-22.81716537475586,-43.612342834472656,REJECT,condo branding
overture:Hydra Clube de Morar:-22.91562:-43.22289,Hydra Clube de Morar,-22.91561889648437,-43.22289276123047,REJECT,"condo branding (""clube de morar"")"
overture:IAPC de Irajá:-22.82360:-43.33290,IAPC de Irajá,-22.823604583740234,-43.33290481567383,REJECT,public housing institute complex
overture:IAPI de Del Castilho:-22.87614:-43.27034,IAPI de Del Castilho,-22.87613677978516,-43.27033996582031,REJECT,public housing institute complex
overture:INPS:-22.78862:-43.18530,INPS,-22.78862190246582,-43.18529510498047,REJECT,government institute acronym
overture:Ibrahim Sued Statue:-22.96881:-43.18029,Ibrahim Sued Statue,-22.968812942504883,-43.1802864074707,KEEP,real monument/statue in Ipanema
overture:Icarai' Golden Style:-22.90644:-43.10331,Icarai' Golden Style,-22.90644073486328,-43.10330581665039,REJECT,condo branding
overture:Icaraí Privillege:-22.90791:-43.10331,Icaraí Privillege,-22.90791130065918,-43.103309631347656,REJECT,condo branding
overture:Ideal Village Condominium Rossi Guandu Sape:-22.87751:-43.56142,Ideal Village Condominium Rossi Guandu Sape,-22.87750816345215,-43.56141662597656,REJECT,explicitly named condominium
overture:Igarapava 53:-22.98689:-43.23111,Igarapava 53,-22.986888885498047,-43.23111343383789,REJECT,street address with number
overture:Ilha Da Trindade:-22.86453:-43.30235,Ilha Da Trindade,-22.86453437805176,-43.302345275878906,UNCERTAIN,inland coords don't match famous island; unclear local feature
"overture:Ilha Das Flores - São Gonçalo, RJ:-22.85003:-43.10205","Ilha Das Flores - São Gonçalo, RJ",-22.85003089904785,-43.102046966552734,KEEP,real historic island in Guanabara Bay
overture:Ilha Pura:-22.98293:-43.41184,Ilha Pura,-22.982933044433597,-43.411842346191406,REJECT,Olympic Village residential development branding
overture:Ilha Pura Barra da Tijuca:-22.98310:-43.40995,Ilha Pura Barra da Tijuca,-22.98309898376465,-43.409950256347656,REJECT,Olympic Village residential development branding
overture:Ilha Terceira:-22.76102:-43.45680,Ilha Terceira,-22.761016845703125,-43.4567985534668,REJECT,foreign-sounding condo/development name (Azores island)
"overture:Ilha das Palmas (ö i Brasilien, Rio de Janeiro, lat -23,06, long -43,51):-23.06284:-43.51153","Ilha das Palmas (ö i Brasilien, Rio de Janeiro, lat -23,06, long -43,51)",-23.062843322753903,-43.511531829833984,REJECT,Swedish Wikidata label artifact
overture:Iluminato Botafogo:-22.94650:-43.18903,Iluminato Botafogo,-22.946502685546875,-43.18903350830078,REJECT,condo branding
overture:In Rio Das Pedras Jacarepaguá-RJ:-22.97387:-43.33502,In Rio Das Pedras Jacarepaguá-RJ,-22.97387313842773,-43.33502197265625,REJECT,address/neighborhood descriptor
overture:Ingá Offices:-22.90306:-43.12400,Ingá Offices,-22.903057098388672,-43.12400436401367,REJECT,office building business
overture:Inhauma Prev:-22.86481:-43.30141,Inhauma Prev,-22.86480712890625,-43.301414489746094,REJECT,insurance/pension business
overture:Inovar Predial:-22.89334:-43.12107,Inovar Predial,-22.89334297180176,-43.12107467651367,REJECT,property management business
overture:Instituto vida real:-22.85596:-43.24673,Instituto vida real,-22.85596466064453,-43.246726989746094,REJECT,institute/business name
overture:Interlagos Quality:-22.99723:-43.41932,Interlagos Quality,-22.997228622436523,-43.4193229675293,REJECT,condo branding
overture:Ipanema Copa Posto 6:-22.98404:-43.19390,Ipanema Copa Posto 6,-22.98403549194336,-43.19390106201172,UNCERTAIN,iconic beach lifeguard post but borderline commercial kiosk
overture:Ipanema Tower:-22.98507:-43.20623,Ipanema Tower,-22.985071182250977,-43.20623397827149,REJECT,condo branding
overture:Ipiranga:-22.80612:-43.56368,Ipiranga,-22.806116104125977,-43.56367874145508,REJECT,generic/bare place-echo name
overture:Iraja 1158:-22.83207:-43.32780,Iraja 1158,-22.832069396972656,-43.32780456542969,REJECT,street address with number
overture:Irmandade do Corte:-22.78434:-43.37456,Irmandade do Corte,-22.78434181213379,-43.37456130981445,UNCERTAIN,"possible religious/social brotherhood institution, unclear"
overture:Island Personal Office:-23.00270:-43.33815,Island Personal Office,-23.002700805664062,-43.33815383911133,REJECT,office business
overture:Itabirito (Urubu):-22.88047:-43.30432,Itabirito (Urubu),-22.88047218322754,-43.304317474365234,UNCERTAIN,possibly refers to a named hill (Morro do Urubu)
overture:Itanhaga:-22.98646:-43.30999,Itanhaga,-22.986461639404297,-43.30999374389648,KEEP,"likely refers to Morro do Itanhangá, notable Rio mountain"
overture:Itaperu:-22.92243:-43.19656,Itaperu,-22.922426223754883,-43.19655990600586,UNCERTAIN,"bare name, unclear if real site"
overture:Jacare na Praça da Concórdia:-22.88461:-43.25657,Jacare na Praça da Concórdia,-22.884605407714844,-43.25656509399414,KEEP,known local curiosity (caimans in Praça da Concórdia pond)
"overture:Jacarezinho, Largo dos Tubas, RJ:-22.88460:-43.25634","Jacarezinho, Largo dos Tubas, RJ",-22.88459587097168,-43.256343841552734,REJECT,address/neighborhood descriptor
overture:Jagoroaba:-22.87895:-43.37103,Jagoroaba,-22.878950119018555,-43.37102508544922,REJECT,garbled/nonsensical word
overture:Jamaica City:-22.90862:-43.29959,Jamaica City,-22.908618927001957,-43.299591064453125,REJECT,condo branding
overture:Jambalaya Resort Beach:-22.83170:-43.35023,Jambalaya Resort Beach,-22.831697463989254,-43.3502311706543,REJECT,resort business
overture:Jardim América - RJ:-22.81300:-43.32284,Jardim América - RJ,-22.813003540039062,-43.32284164428711,REJECT,bare neighborhood name with RJ suffix
overture:Jardim Garrido:-22.98656:-43.63271,Jardim Garrido,-22.986560821533203,-43.63270950317383,REJECT,neighborhood/development name
overture:Jardim Icaraí:-22.90350:-43.10184,Jardim Icaraí,-22.90350341796875,-43.10184097290039,REJECT,bare neighborhood name
overture:Jardim Meriti:-22.77754:-43.37281,Jardim Meriti,-22.77754020690918,-43.37281036376953,REJECT,bare neighborhood name
overture:Jardim Paris:-22.91352:-43.10090,Jardim Paris,-22.913516998291016,-43.10089874267578,REJECT,condo with foreign aspirational name
overture:Jardim Sao Joao:-22.89155:-43.12144,Jardim Sao Joao,-22.891550064086918,-43.12144088745117,REJECT,neighborhood/development name
overture:Jardim bangu:-22.84579:-43.46563,Jardim bangu,-22.84579086303711,-43.46562576293945,REJECT,bare neighborhood name
overture:Jardim carioca:-22.80219:-43.19761,Jardim carioca,-22.80219078063965,-43.19761276245117,REJECT,bare neighborhood name
overture:Jardim de Alah:-22.98355:-43.21624,Jardim de Alah,-22.98354721069336,-43.21623611450195,KEEP,"real named park (Jardim de Alá canal park, Ipanema/Leblon)"
overture:Jardim do Alto Estilo e Serviços:-23.02221:-43.48677,Jardim do Alto Estilo e Serviços,-23.02220726013184,-43.48677444458008,REJECT,services business
overture:Jardim do Itanhanga:-22.99436:-43.30129,Jardim do Itanhanga,-22.99436378479004,-43.30128860473633,REJECT,generic neighborhood name
overture:Jardim do Méier:-22.90014:-43.27857,Jardim do Méier,-22.90013694763184,-43.27857208251953,REJECT,bare neighborhood name
overture:Jardim dos Lírios I:-22.95060:-43.64236,Jardim dos Lírios I,-22.950603485107425,-43.64236068725586,REJECT,numbered development/condo name
overture:Jardins de Maria:-23.00434:-43.44324,Jardins de Maria,-23.004337310791016,-43.4432373046875,REJECT,condo/development branding
overture:Jequitiba 1:-22.97375:-43.23091,Jequitiba 1,-22.973745346069336,-43.23091125488281,REJECT,street/building number
overture:Jhessy Unhas:-22.80072:-43.39761,Jhessy Unhas,-22.80072021484375,-43.397605895996094,REJECT,nail salon business
overture:Jn Marcenaria/ moves planejados:-22.91131:-43.27783,Jn Marcenaria/ moves planejados,-22.91131401062012,-43.27783203125,REJECT,carpentry business
overture:Jorginhos Rooftop:-22.79469:-43.29240,Jorginhos Rooftop,-22.7946891784668,-43.29239654541016,REJECT,rooftop bar/restaurant business
overture:José Vicente:-22.91956:-43.25730,José Vicente,-22.91955947875977,-43.25729751586914,REJECT,"personal name, likely street"
overture:Julho de castilho lote 1:-22.78424:-43.39558,Julho de castilho lote 1,-22.784238815307617,-43.39558029174805,REJECT,address/lot
overture:Junqueira freire:-22.89496:-43.28695,Junqueira freire,-22.89495658874512,-43.28694915771485,REJECT,street name
overture:Jóia do Campo:-22.91367:-43.54754,Jóia do Campo,-22.91366577148437,-43.54754257202149,REJECT,development/business branding
overture:Ki Delícia:-22.83664:-43.41048,Ki Delícia,-22.83664321899414,-43.41048431396485,REJECT,food business
overture:L'unité Araguaia:-22.93446:-43.33447,L'unité Araguaia,-22.93446350097656,-43.33447265625,REJECT,condo with French aspirational name
overture:L_O_V_E:-22.91398:-43.27253,L_O_V_E,-22.91398429870605,-43.27253341674805,REJECT,nonsensical text
overture:La Plagne:-22.98682:-43.22544,La Plagne,-22.986818313598636,-43.22544097900391,REJECT,condo with French ski-resort aspirational name
overture:Lac Premier:-23.00531:-43.37182,Lac Premier,-23.005313873291016,-43.37181854248047,REJECT,condo with French aspirational name
overture:Ladeira Dos Tabajaras:-22.96518:-43.18890,Ladeira Dos Tabajaras,-22.96517944335937,-43.18889999389648,UNCERTAIN,"notable sloped street/staircase art site, possibly a real landmark"
overture:Ladeira do Castro:-22.91880:-43.18596,Ladeira do Castro,-22.918798446655277,-43.18596267700195,REJECT,"street-type entry, no distinct site"
overture:Lagoa Bella:-22.97755:-43.19729,Lagoa Bella,-22.97754669189453,-43.1972885131836,REJECT,condo with Italian aspirational name
overture:Laguna di Mare:-22.98325:-43.38233,Laguna di Mare,-22.983253479003903,-43.38232803344727,REJECT,condo with Italian aspirational name
overture:Laje dos Balbinot:-22.93861:-43.33563,Laje dos Balbinot,-22.938608169555664,-43.33562850952149,UNCERTAIN,"possibly a named rooftop viewpoint, unclear"
overture:Lajão:-22.93304:-43.33454,Lajão,-22.93304443359375,-43.33453750610352,REJECT,"vague generic term, no distinct name"
overture:Lake Buena Vista condo:-23.00736:-43.32239,Lake Buena Vista condo,-23.007362365722656,-43.3223876953125,REJECT,explicitly named condo
overture:Lanna Kingdom:-22.97242:-43.20816,Lanna Kingdom,-22.972421646118164,-43.20816421508789,REJECT,restaurant business (Thai-themed)
overture:Lapa de Irajá:-22.81827:-43.33324,Lapa de Irajá,-22.818267822265625,-43.33324432373047,UNCERTAIN,"possible local cave/area name, unclear"
overture:Lar Cida:-23.02273:-43.48835,Lar Cida,-23.02273368835449,-43.48834609985352,REJECT,personal home nickname
overture:Lar de David Farias:-22.76134:-43.45889,Lar de David Farias,-22.761335372924805,-43.45888900756836,REJECT,personal home nickname
overture:Largo Alexandre Herculano:-22.90582:-43.18209,Largo Alexandre Herculano,-22.90581512451172,-43.18209457397461,UNCERTAIN,"named plaza, unclear historic significance"
overture:Largo Da Capela 601:-22.91644:-43.41497,Largo Da Capela 601,-22.916439056396484,-43.41497039794922,REJECT,"numbered address, not a plaza"
overture:Largo Do Remi:-22.92876:-43.39281,Largo Do Remi,-22.92876434326172,-43.3928108215332,UNCERTAIN,"named plaza, unclear historic significance"
overture:Largo Grimmauld n12:-22.82692:-43.33213,Largo Grimmauld n12,-22.82691764831543,-43.33213424682617,REJECT,"Harry Potter reference, joke/fictional name"
overture:Largo de Itararé:-22.85652:-43.26671,Largo de Itararé,-22.85651588439941,-43.26670837402344,UNCERTAIN,"named plaza, unclear historic significance"
overture:Largo do Machado Station:-22.93090:-43.17831,Largo do Machado Station,-22.93090057373047,-43.17830657958984,KEEP,well-known historic square/metro station in Rio
overture:Largo dos Palácios:-22.95124:-43.19397,Largo dos Palácios,-22.95124244689941,-43.193965911865234,UNCERTAIN,"named plaza possibly near a palace, unclear"
