id,name,lat,lon,category,scope,reason
overture:Black House:-22.88490:-43.42739,Black House,-22.88489532470703,-43.427391052246094,topic_concert_venue,NOISE,generic party-house business name
overture:Bloco Banda da Freguesia:-22.93857:-43.33987,Bloco Banda da Freguesia,-22.938570022583008,-43.339866638183594,topic_concert_venue,NOISE,"informal neighborhood carnival bloco, not a fixed heritage site"
overture:Bloco Banda do Pechincha:-22.92837:-43.35448,Bloco Banda do Pechincha,-22.92836570739746,-43.3544807434082,topic_concert_venue,NOISE,informal neighborhood carnival bloco
overture:Bloco Cardosão de Laranjeiras:-22.93806:-43.18866,Bloco Cardosão de Laranjeiras,-22.938058853149414,-43.18865966796875,topic_concert_venue,NOISE,informal neighborhood carnival bloco
overture:Bloco Empolga às 9:-22.98453:-43.18940,Bloco Empolga às 9,-22.984527587890625,-43.189395904541016,topic_concert_venue,NOISE,informal neighborhood carnival bloco
overture:Bloco Esquina Chic de Padre Miguel:-22.87163:-43.45219,Bloco Esquina Chic de Padre Miguel,-22.871625900268555,-43.452186584472656,topic_concert_venue,NOISE,informal neighborhood carnival bloco
overture:Bloco Vizinha Fofoqueira:-22.86153:-43.35431,Bloco Vizinha Fofoqueira,-22.861530303955078,-43.354312896728516,topic_concert_venue,NOISE,informal neighborhood carnival bloco
overture:Bloco da Sá Ferreira:-22.98166:-43.19021,Bloco da Sá Ferreira,-22.98165512084961,-43.19021224975586,topic_concert_venue,NOISE,informal neighborhood carnival bloco
overture:Boate Enigma:-22.78902:-43.31259,Boate Enigma,-22.78902244567871,-43.31258773803711,topic_concert_venue,NOISE,private nightclub
overture:Boate do Chico:-22.85919:-43.78017,Boate do Chico,-22.85919189453125,-43.78017044067383,topic_concert_venue,NOISE,private nightclub
overture:Bola Show:-22.93023:-43.68016,Bola Show,-22.930233001708984,-43.68015670776367,topic_concert_venue,NOISE,ambiguous private business
overture:Bonifacio Divulgaçoes:-22.98600:-43.32980,Bonifacio Divulgaçoes,-22.98600196838379,-43.329803466796875,topic_concert_venue,NOISE,advertising/promo business
overture:Bosque da Fazenda Eventos RJ:-22.91923:-43.41634,Bosque da Fazenda Eventos RJ,-22.919233322143555,-43.41633605957031,topic_concert_venue,NOISE,"private event venue, not a historic garden"
overture:Boteco Bem Carioca:-22.90719:-43.18383,Boteco Bem Carioca,-22.907190322875977,-43.1838264465332,topic_concert_venue,NOISE,bar/restaurant
overture:Boteco de Panela:-22.93836:-43.19200,Boteco de Panela,-22.938358306884766,-43.19199752807617,topic_concert_venue,NOISE,bar/restaurant
overture:Botequim do Império:-22.87432:-43.33609,Botequim do Império,-22.87431526184082,-43.33609390258789,topic_concert_venue,NOISE,bar/restaurant
overture:Boulevard Olímpico - Porto Maravilha:-22.89284:-43.19196,Boulevard Olímpico - Porto Maravilha,-22.892841339111328,-43.19195556640625,topic_concert_venue,CULTURAL,waterfront revitalization boulevard with murals/heritage significance
overture:Braga's Espaço  Festas:-22.77989:-43.36993,Braga's Espaço  Festas,-22.77989387512207,-43.36993408203125,topic_concert_venue,NOISE,party-rental hall
overture:Braseria Festas e Eventos:-22.81863:-43.20014,Braseria Festas e Eventos,-22.818628311157227,-43.200138092041016,topic_concert_venue,NOISE,event venue/restaurant
overture:Brava Arena Jockey:-22.97236:-43.22198,Brava Arena Jockey,-22.972362518310547,-43.22198486328125,topic_concert_venue,NOISE,modern sports/event arena
overture:Busão Kids:-22.88966:-43.55992,Busão Kids,-22.889657974243164,-43.55992126464844,topic_concert_venue,NOISE,kids business
overture:CASA LIRA:-22.93470:-43.19361,CASA LIRA,-22.93470001220703,-43.19361114501953,topic_concert_venue,NOISE,"ambiguous generic ""casa"" name"
overture:CASA VERDE Eventos:-22.90225:-43.30686,CASA VERDE Eventos,-22.902250289916992,-43.306861877441406,topic_concert_venue,NOISE,private event venue
overture:CDD ROCK Baile:-22.95090:-43.35429,CDD ROCK Baile,-22.950897216796875,-43.35429000854492,topic_concert_venue,NOISE,private dance venue/business
overture:CEAFI Escola de Dança:-22.83701:-43.32431,CEAFI Escola de Dança,-22.83700942993164,-43.32430648803711,topic_concert_venue,NOISE,private dance school
overture:CRV Imagem:-23.00494:-43.32120,CRV Imagem,-23.00493812561035,-43.321197509765625,topic_concert_venue,NOISE,private photography/imaging business
overture:CT Carioca:-22.90815:-43.19125,CT Carioca,-22.908151626586914,-43.191246032714844,topic_concert_venue,NOISE,private training center
overture:CT Marcus Moraes:-22.90155:-43.35471,CT Marcus Moraes,-22.90155029296875,-43.354713439941406,topic_concert_venue,NOISE,private training center
overture:CT Rafael Rexponsa:-22.98676:-43.21335,CT Rafael Rexponsa,-22.98676300048828,-43.21335220336914,topic_concert_venue,NOISE,private training center
overture:CT Santíssimo de Tênis de Mesa:-22.88003:-43.51340,CT Santíssimo de Tênis de Mesa,-22.880033493041992,-43.51340103149414,topic_concert_venue,NOISE,private sports training center
overture:Caboclos Brasil M.C.:-22.91217:-43.56044,Caboclos Brasil M.C.,-22.91217041015625,-43.56044006347656,topic_concert_venue,NOISE,private motorcycle club
overture:Cachopão:-22.98780:-43.25131,Cachopão,-22.987796783447266,-43.25130844116211,topic_concert_venue,NOISE,"ambiguous single word, likely restaurant/bar"
overture:California Sunshine:-22.75923:-43.43166,California Sunshine,-22.759233474731445,-43.43165588378906,topic_concert_venue,NOISE,generic business name
overture:Califórnia Casa de Festas:-22.75648:-43.43348,Califórnia Casa de Festas,-22.756484985351562,-43.43347930908203,topic_concert_venue,NOISE,party-rental hall
overture:Camarote Liesa:-22.90867:-43.19759,Camarote Liesa,-22.908672332763672,-43.19758987426758,topic_concert_venue,NOISE,"private VIP sambadrome box, not heritage site"
overture:Caminho do Vento:-22.91083:-43.41505,Caminho do Vento,-22.91083335876465,-43.41504669189453,topic_concert_venue,NOISE,"ambiguous name, no clear cultural referent"
overture:Camisa de Estampa:-22.87961:-43.25305,Camisa de Estampa,-22.87961196899414,-43.253047943115234,topic_concert_venue,NOISE,t-shirt printing shop
overture:Campo De Deodoro - Promorar Ii:-22.85211:-43.39650,Campo De Deodoro - Promorar Ii,-22.852113723754883,-43.39649963378906,topic_concert_venue,NOISE,residential housing complex field
overture:Campo Grande - Santa Cruz:-22.91018:-43.56596,Campo Grande - Santa Cruz,-22.91017723083496,-43.56596374511719,topic_concert_venue,NOISE,generic district/locality label
overture:Canecão | Rio de Janeiro RJ:-22.95600:-43.17757,Canecão | Rio de Janeiro RJ,-22.956003189086914,-43.17757034301758,topic_concert_venue,CULTURAL,historic iconic Rio music venue
overture:Cantareira Niteroi:-22.89914:-43.13039,Cantareira Niteroi,-22.89914321899414,-43.13038635253906,topic_concert_venue,NOISE,"ambiguous, appears unrelated infrastructure name"
overture:Cantinho Azul:-22.85274:-43.25281,Cantinho Azul,-22.85274314880371,-43.252811431884766,topic_concert_venue,NOISE,generic business name
overture:Cantinho da Pedra - Eventos:-22.93328:-43.39455,Cantinho da Pedra - Eventos,-22.93328094482422,-43.39454650878906,topic_concert_venue,NOISE,private event venue
overture:Carlini's SITIO:-22.92077:-43.54021,Carlini's SITIO,-22.9207706451416,-43.54020690917969,topic_concert_venue,NOISE,"private farm/sítio, no documented heritage"
overture:Carna Black:-22.90903:-43.17724,Carna Black,-22.909027099609375,-43.17723846435547,topic_concert_venue,NOISE,ambiguous carnival-related business
overture:CarnaRio - o site do Carnaval carioca:-22.90075:-43.20473,CarnaRio - o site do Carnaval carioca,-22.900753021240234,-43.20473098754883,topic_concert_venue,NOISE,"website/brand, not a physical POI"
overture:Carnaval:-22.88843:-43.11467,Carnaval,-22.8884334564209,-43.11467361450195,topic_concert_venue,NOISE,"ambiguous single word, no clear referent"
overture:Carnaval da Intendente Magalhães:-22.84663:-43.28254,Carnaval da Intendente Magalhães,-22.846630096435547,-43.28253936767578,topic_concert_venue,NOISE,ephemeral street carnival gathering
overture:Carnaval da Rua Nóbrega:-22.90360:-43.10371,Carnaval da Rua Nóbrega,-22.903600692749023,-43.10371017456055,topic_concert_venue,NOISE,ephemeral street carnival gathering
overture:Carnaval de Rio:-22.97687:-43.19004,Carnaval de Rio,-22.97687339782715,-43.19003677368164,topic_concert_venue,NOISE,generic/ambiguous carnival listing
overture:Casa 402 Ipanema:-22.98105:-43.21254,Casa 402 Ipanema,-22.981050491333008,-43.21254348754883,topic_concert_venue,NOISE,"generic residential ""casa"""
overture:Casa Aberta Bazar:-22.82630:-43.40445,Casa Aberta Bazar,-22.826303482055664,-43.40445327758789,topic_concert_venue,NOISE,shop/bazaar
overture:Casa Abreu:-22.92551:-43.33759,Casa Abreu,-22.925512313842773,-43.337589263916016,topic_concert_venue,NOISE,"generic ""casa"", no clear heritage referent"
overture:Casa Alto Gávea:-22.98217:-43.24593,Casa Alto Gávea,-22.982173919677734,-43.24592590332031,topic_concert_venue,NOISE,"generic ""casa"" business/residential"
overture:Casa Amanita:-22.91860:-43.18882,Casa Amanita,-22.918598175048828,-43.18882369995117,topic_concert_venue,NOISE,"generic ""casa"" business"
overture:Casa Amarela Festas e Eventos EIRELI:-22.77924:-43.37923,Casa Amarela Festas e Eventos EIRELI,-22.779239654541016,-43.37923049926758,topic_concert_venue,NOISE,registered event-rental company
overture:Casa Azul Festas:-22.84619:-43.35712,Casa Azul Festas,-22.846193313598633,-43.35711669921875,topic_concert_venue,NOISE,party-rental hall
overture:Casa Bella Eventos:-22.91047:-43.51488,Casa Bella Eventos,-22.910472869873047,-43.51487731933594,topic_concert_venue,NOISE,private event venue
overture:Casa Caminhoá:-22.96445:-43.22691,Casa Caminhoá,-22.964445114135742,-43.226905822753906,topic_concert_venue,NOISE,"generic ""casa"", no clear heritage referent"
overture:Casa Da Mata:-22.81294:-43.20322,Casa Da Mata,-22.81294059753418,-43.203224182128906,topic_concert_venue,NOISE,"generic ""casa"""
overture:Casa De Festa Casa Verde:-22.84262:-43.33913,Casa De Festa Casa Verde,-22.84262466430664,-43.339134216308594,topic_concert_venue,NOISE,party-rental hall
overture:Casa De Rações Letinha E Manolo:-22.78836:-43.54794,Casa De Rações Letinha E Manolo,-22.78836441040039,-43.54793930053711,topic_concert_venue,NOISE,pet-food shop
overture:Casa Feliz Festas:-22.82296:-43.30365,Casa Feliz Festas,-22.822961807250977,-43.303646087646484,topic_concert_venue,NOISE,party-rental hall
overture:Casa Jardim Clarice:-22.96211:-43.33575,Casa Jardim Clarice,-22.96211051940918,-43.33574676513672,topic_concert_venue,NOISE,"generic ""casa""/venue"
overture:Casa Jardim Eventos:-22.76498:-43.31274,Casa Jardim Eventos,-22.76498031616211,-43.312740325927734,topic_concert_venue,NOISE,private event venue
overture:Casa Porcini:-22.95338:-43.19529,Casa Porcini,-22.95338249206543,-43.19529342651367,topic_concert_venue,NOISE,"generic ""casa"", likely restaurant"
overture:Casa Real Eventos:-22.95000:-43.55756,Casa Real Eventos,-22.950000762939453,-43.55756378173828,topic_concert_venue,NOISE,private event venue
overture:Casa Rosendo:-22.92134:-43.61113,Casa Rosendo,-22.921340942382812,-43.61113357543945,topic_concert_venue,NOISE,"generic ""casa"""
overture:Casa Savana:-22.90163:-43.18556,Casa Savana,-22.901634216308594,-43.1855583190918,topic_concert_venue,NOISE,"generic ""casa"" business"
overture:Casa Show:-22.80533:-43.21172,Casa Show,-22.805330276489258,-43.21172332763672,topic_concert_venue,NOISE,generic show-venue business
overture:Casa Tropical Festas:-22.82233:-43.18862,Casa Tropical Festas,-22.822330474853516,-43.188621520996094,topic_concert_venue,NOISE,party-rental hall
overture:Casa Vazia:-22.91015:-43.66000,Casa Vazia,-22.9101505279541,-43.660003662109375,topic_concert_venue,NOISE,"personal nickname (""empty house"")"
overture:Casa Verde:-22.84084:-43.31453,Casa Verde,-22.840837478637695,-43.31452941894531,topic_concert_venue,NOISE,"generic ""casa"", ambiguous"
overture:Casa Verde Salão de Festas:-22.78149:-43.38342,Casa Verde Salão de Festas,-22.78148651123047,-43.3834228515625,topic_concert_venue,NOISE,party-rental hall
overture:Casa da Gávea:-22.97412:-43.22712,Casa da Gávea,-22.974119186401367,-43.22712326049805,topic_concert_venue,NOISE,"generic ""casa"" business"
overture:Casa da Piscina:-22.88102:-43.31011,Casa da Piscina,-22.881019592285156,-43.31010818481445,topic_concert_venue,NOISE,"generic ""casa"" (pool house)"
overture:Casa de Festa Cristal kids:-22.93718:-43.70003,Casa de Festa Cristal kids,-22.937183380126953,-43.70003128051758,topic_concert_venue,NOISE,party-rental hall
overture:Casa de Festa Evidence :-22.87220:-43.46215,Casa de Festa Evidence ,-22.87220001220703,-43.46215057373047,topic_concert_venue,NOISE,party-rental hall
overture:Casa de Festa Mansão Colonial:-22.84433:-43.31756,Casa de Festa Mansão Colonial,-22.844331741333008,-43.317562103271484,topic_concert_venue,NOISE,"party-rental hall with generic ""colonial mansion"" theme name"
overture:Casa de Festa Terraço da Gávea:-22.97201:-43.28147,Casa de Festa Terraço da Gávea,-22.97200584411621,-43.28146743774414,topic_concert_venue,NOISE,party-rental hall
overture:Casa de Festa The Place:-23.00947:-43.29652,Casa de Festa The Place,-23.009471893310547,-43.29651641845703,topic_concert_venue,NOISE,party-rental hall
overture:Casa de Festa Toki-to:-22.81906:-43.36410,Casa de Festa Toki-to,-22.819061279296875,-43.36410140991211,topic_concert_venue,NOISE,party-rental hall
overture:Casa de Festas Casa Bonita:-22.80712:-43.21097,Casa de Festas Casa Bonita,-22.8071231842041,-43.21097183227539,topic_concert_venue,NOISE,party-rental hall
overture:Casa de Festas Deise:-22.83699:-43.37415,Casa de Festas Deise,-22.836994171142578,-43.37415313720703,topic_concert_venue,NOISE,party-rental hall
